repo_name,trajectory_id,provider,stage,transcript_path,n_nonempty_lines,n_json_records,n_non_json_lines,n_canonical_events,n_unknown_structures,n_parse_exceptions,empty_transcript,read_failed,non_json_examples,parse_exception_examples,unknown_structures
llm-text-limitations-claude,llm-text-limitations-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,422,422,0,422,0,0,False,False,,,
llm-text-limitations-claude,llm-text-limitations-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,162,162,0,162,0,0,False,False,,,
llm-text-limitations-fe0a-codex,llm-text-limitations-fe0a-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,185,182,3,175,3,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 51: '2026-04-12T22:38:19.849308Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;'",,codex:item:web_search:3
llm-text-limitations-fe0a-codex,llm-text-limitations-fe0a-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,288,285,3,270,1,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 107: '2026-04-12T22:54:17.935141Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;'",,codex:item:web_search:1
llm-thankfulness-claude,llm-thankfulness-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,337,337,0,337,0,0,False,False,,,
llm-thankfulness-claude,llm-thankfulness-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,94,91,3,91,0,0,False,False,"line 80: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01JQ2mgwh21eRzmatzyyrTKB"",""type"":""message"",""role"":""as' || line 86: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_019Pwq9WkHGyasjgtqk9EpVv"",""type"":""message"",""role"":""as' || line 87: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_013z2AYXbhK69JJfHDN8p74g"",""type"":""tool_result"",'",,
llm-tongue-twisters-claude,llm-tongue-twisters-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,643,643,0,643,0,0,False,False,,,
llm-tongue-twisters-claude,llm-tongue-twisters-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,140,137,3,137,0,0,False,False,"line 117: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01EL5zpeR42jEwpp9mcqX1hY"",""type"":""message"",""role"":""as' || line 123: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_011GuA4ym4dLqY5CGTnXHGPf"",""type"":""message"",""role"":""as' || line 124: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01MNDAJFzHsRvbsshBjc84Yc"",""type"":""tool_result"",'",,
llm-tool-selection-codex,llm-tool-selection-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,395,394,1,394,21,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:21
llm-tool-selection-codex,llm-tool-selection-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,285,284,1,284,2,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:2
llm-vs-human-loopholes-028c-codex,llm-vs-human-loopholes-028c-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,246,242,4,211,19,0,False,False,line 1: 'Reading prompt from stdin...' || line 72: '2026-05-31T07:44:45.513387Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;' || line 73: '2026-05-31T07:44:45.557492Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:19
llm-vs-human-loopholes-028c-codex,llm-vs-human-loopholes-028c-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,211,210,1,198,0,0,False,False,line 1: 'Reading prompt from stdin...',,
llm-vs-human-loopholes-0ca7-gemini,llm-vs-human-loopholes-0ca7-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,113,109,4,109,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
llm-vs-human-loopholes-0ca7-gemini,llm-vs-human-loopholes-0ca7-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,74,70,4,70,0,0,False,False,line 1: 'Warning: 256-color support not detected. Using a terminal with at least 256-color support is recommended for a better vi' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
llm-vs-human-loopholes-e858-claude,llm-vs-human-loopholes-e858-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,267,267,0,264,5,0,False,False,,,claude:user_block:document:5
llm-vs-human-loopholes-e858-claude,llm-vs-human-loopholes-e858-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,399,399,0,358,0,0,False,False,,,
llm-washing-machine-claude,llm-washing-machine-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,720,720,0,720,2,0,False,False,,,claude:user_block:document:2
llm-washing-machine-claude,llm-washing-machine-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,173,173,0,173,0,0,False,False,,,
llm-washing-machine-codex,llm-washing-machine-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,243,242,1,213,29,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:29
llm-washing-machine-codex,llm-washing-machine-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,145,144,1,144,0,0,False,False,line 1: 'Reading prompt from stdin...',,
llm-washing-machine-gemini,llm-washing-machine-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,957,488,469,488,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
llm-washing-machine-gemini,llm-washing-machine-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,189,149,40,149,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
llm-zero-shot-entropy-claude,llm-zero-shot-entropy-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,293,293,0,293,5,0,False,False,,,claude:user_block:document:5
llm-zero-shot-entropy-claude,llm-zero-shot-entropy-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,100,100,0,100,0,0,False,False,,,
llm_unspeakables_20260713_124114_33f1a14e,llm_unspeakables_20260713_124114_33f1a14e::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,624,624,0,600,0,0,False,False,,,
llm_unspeakables_20260713_124114_33f1a14e,llm_unspeakables_20260713_124114_33f1a14e::claude,claude,execution,logs/execution_claude_transcript.jsonl,772,772,0,715,0,0,False,False,,,
llms-expose-science-claude,llms-expose-science-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,33,0,33,0,0,0,True,False,"line 1: ""The resource gathering phase is complete. Here's a summary of what was accomplished:"" || line 3: '## Resource Finding Complete' || line 5: '### Papers Downloaded: 20'",,
llms-expose-science-claude,llms-expose-science-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,28,0,28,0,0,0,True,False,line 1: 'The research is complete. Let me provide a summary.' || line 3: '## Research Session Complete' || line 5: 'I have successfully completed a full research cycle investigating whether LLMs can identify under-researched but high-im',,
llms-expose-science-codex,llms-expose-science-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,161,160,1,159,0,0,False,False,line 1: 'Reading prompt from stdin...',,
llms-expose-science-codex,llms-expose-science-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,279,278,1,276,1,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:mcp_tool_call:1
llms-expose-science-gemini,llms-expose-science-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,121,107,14,107,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: '[STARTUP] StartupProfiler.flush() called with 9 phases',,
llms-expose-science-gemini,llms-expose-science-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,178,163,15,163,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: '[STARTUP] StartupProfiler.flush() called with 9 phases',,
llms-keep-secrets-claude,llms-keep-secrets-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,28,0,28,0,0,0,True,False,"line 1: '## Resource Finding Phase Complete' || line 3: 'I have completed the resource gathering phase for the research topic **""LLMs are bad at keeping obvious secrets""**. Here' || line 5: '### Papers Downloaded (9 total)'",,
llms-keep-secrets-claude,llms-keep-secrets-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,1,0,1,0,0,0,True,False,"line 1: ""You've hit your limit · resets 9pm (America/Chicago)""",,
llms-keep-secrets-codex,llms-keep-secrets-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,137,136,1,135,0,0,False,False,line 1: 'Reading prompt from stdin...',,
llms-keep-secrets-codex,llms-keep-secrets-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,165,164,1,163,0,0,False,False,line 1: 'Reading prompt from stdin...',,
llms-know-answer-73ae-claude,llms-know-answer-73ae-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,383,383,0,355,0,0,False,False,,,
llms-know-answer-73ae-claude,llms-know-answer-73ae-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,1109,1109,0,1023,0,0,False,False,,,
llms-know-answer-eef8-codex,llms-know-answer-eef8-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,379,378,1,356,12,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:12
llms-know-answer-eef8-codex,llms-know-answer-eef8-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,227,226,1,214,1,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:1
llms-recommendation-ef-d7dc-codex,llms-recommendation-ef-d7dc-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,167,163,4,151,8,0,False,False,line 1: 'Reading prompt from stdin...' || line 37: '2026-05-05T04:10:06.995525Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;' || line 82: '2026-05-05T04:12:22.894893Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:7|codex:item:error:1
llms-recommendation-ef-d7dc-codex,llms-recommendation-ef-d7dc-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,210,207,3,194,1,0,False,False,line 1: 'Reading prompt from stdin...' || line 70: '2026-05-05T04:23:20.665560Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;' || line 210: '2026-05-05T04:50:43.086415Z ERROR codex_core::session: failed to record rollout items: thread 019df65b-8247-78a1-a3ae-48',,codex:item:web_search:1
llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4,llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,406,406,0,377,0,0,False,False,,,
llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4,llms_don_t_do_much_tom_in_writ_20260714_234243_6b6ff0f4::claude,claude,execution,logs/execution_claude_transcript.jsonl,355,355,0,325,0,0,False,False,,,
logit-lens-implicit-9a0d-claude,logit-lens-implicit-9a0d-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,503,503,0,462,5,0,False,False,,,claude:user_block:document:5
logit-lens-implicit-9a0d-claude,logit-lens-implicit-9a0d-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,614,614,0,570,0,0,False,False,,,
logit-lens-implicit-fbb4-codex,logit-lens-implicit-fbb4-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,379,377,2,359,12,0,False,False,line 1: 'Reading prompt from stdin...' || line 60: '2026-06-29T04:37:46.677065Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:12
logit-lens-implicit-fbb4-codex,logit-lens-implicit-fbb4-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,201,200,1,189,1,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:1
logit-lens-limits-claude,logit-lens-limits-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,299,299,0,299,9,0,False,False,,,claude:user_block:document:9
logit-lens-limits-claude,logit-lens-limits-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,118,118,0,118,0,0,False,False,,,
lying-style-nlp-0448-claude,lying-style-nlp-0448-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,511,511,0,511,0,0,False,False,,,
lying-style-nlp-0448-claude,lying-style-nlp-0448-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,82,82,0,82,0,0,False,False,,,
lying-style-nlp-92c9-codex,lying-style-nlp-92c9-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,95,93,2,92,1,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,codex:item:web_search:1
lying-style-nlp-92c9-codex,lying-style-nlp-92c9-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,116,114,2,114,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,
lying-style-nlp-9950-gemini,lying-style-nlp-9950-gemini::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,108,105,3,104,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 60: '{""type"":""item.completed"",""item"":{""id"":""item_33"",""type"":""command_execution"",""command"":""/bin/bash -lc \\""pwd && sed -n \'1,2'",,
lying-style-nlp-9950-gemini,lying-style-nlp-9950-gemini::codex,codex,execution,logs/execution_codex_transcript.jsonl,170,168,2,168,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,
